2,369
0,797
6,654
4,43
2,943
10,348
2,720
2,503
8,878
0,937
8,978
2,159
6,314
8,638
7,192
7,37
4,995
8,652
8,683
7,129
7,907
1,747
8,539
5,730
10,286
2,950
3,662
0,26
7,25
0,420
4,789
9,657
3,135
4,297
3,582
0,725
7,890
4,611
0,94
2,702
3,696
10,981
5,845
7,958
2,371
8,723
4,186
0,264
7,555
9,642
0,241
0,839
0,202
1,188
8,984
9,226
7,637
5,801
0,15
7,68
7,856
8,795
4,750
5,193
0,613
7,751
3,375
1,190
7,683
1,307
5,530
4,701
1,623
10,531
2,45
1,557
7,14
9,935
2,903
4,785
1,522
5,122
6,260
5,495
7,610
1,758
3,321
0,509
9,910
9,986
4,951
7,560
5,313
3,79
2,895
9,376
10,204
4,415
0,870
5,975
3,317
4,534
6,747
8,397
4,692
9,485
5,267
3,364
5,252
10,361
4,886
2,936
9,253
3,954
4,13
8,420
2,197
1,693
8,985
3,8
10,709
6,134
10,837
6,321
1,978
2,9
0,604
8,492
7,897
1,86
3,913
6,694
9,312
0,664
9,277
10,475
6,917
7,719
9,819
0,563
3,361
10,16
2,660
9,78
4,265
0,500
5,888
9,799
3,534
9,791
0,623
10,285
9,226
8,382
4,729
1,527
7,953
3,299
7,97
3,650
5,209
2,385
10,955
9,822
9,897
10,160
4,408
7,517
2,694
7,152
6,188
0,941
7,655
4,381
0,764
7,171
3,479
5,379
4,651
10,15
9,81
5,245
2,56
0,842
8,42
5,546
6,228
7,252
1,722
4,772
4,559
0,135
3,586
9,473
8,845
0,633
6,499
0,734
8,401
0,850
8,881
8,913
2,468
7,467
7,483
9,773
1,290
7,191
1,83
0,401
8,241
7,898
9,24
9,178
10,265
4,536
3,204
0,936
0,316
2,521
2,814
5,23
3,709
7,411
6,523
2,67
7,665
1,760
4,726
0,821
5,693
5,235
3,391
10,781
8,548
9,683
10,128
0,229
6,50
4,47
8,406
2,381
9,13
4,431
3,692
0,712
1,347
4,47
1,390
3,190
2,827
6,588
8,282
0,458
0,549
6,609
6,170
2,189
0,288
8,57
4,509
7,882
9,760
8,59
9,100
2,699
0,486
0,650
10,578
1,578
5,106
10,532
10,279
1,225
2,173
9,752
0,783
0,341
8,593
3,771
7,363
5,931
2,992
3,268
0,828
9,984
5,207
1,297
6,160
5,853
1,271
10,404
5,137
1,549
2,38
8,200
0,933
1,366
8,65
3,249
3,523
3,519
5,364
10,339
10,314
7,290
7,510
6,549
5,578
4,484
9,107
10,114
10,244
1,820
4,155
3,151
10,801
4,327
4,244
2,502
6,851
3,128
6,969
3,604
1,374
10,170
6,563
0,685
8,292
7,523
3,409
2,687
1,646
2,692
8,901
7,105
2,733
0,141
0,644
9,974
2,653
10,242
10,17
7,930
1,862
1,859
4,271
6,614
4,635
7,315
6,481
9,712
4,386
6,847
7,778
6,195
1,711
10,519
8,471
1,177
1,688
2,113
1,172
8,719
2,45
7,395
7,872
2,221
4,183
7,532
7,981
6,47
6,734
3,176
0,640
8,656
3,808
2,165
6,577
6,429
6,115
10,551
4,438
9,603
4,536
0,54
10,998
5,375
5,816
9,740
5,485
4,659
7,635
5,244
9,142
10,272
0,908
8,673
9,339
4,590
7,786
9,671
10,700
1,39
5,475
2,294
3,890
2,383
4,281
4,212
10,681
5,66
4,863
2,649
9,426
4,535
3,47
4,34
5,296
0,702
6,492
7,939
2,333
8,415
0,370
8,314
10,845
4,501
5,61
2,186
3,967
4,423
2,321
10,385
3,706
3,671
2,131
8,248
9,551
0,162
7,399
10,567
4,742
5,561
4,859
10,108
10,171
4,110
8,131
10,551
3,708
2,709
4,146
5,916
8,485
6,501
4,528
4,674
0,134
4,86
6,144
2,264
3,660
5,279
2,759
6,51
4,905
4,386
7,252
3,206
3,203
6,173
3,185
4,871
9,664
3,440
0,712
3,448
10,237
5,448
10,681
1,814
6,655
0,549
7,455
0,962
5,586
1,847
8,750
10,105
10,605
4,774
9,257
4,181
3,243
0,367
1,345
10,210
1,633
1,481
4,310
0,346
2,118
7,44
1,891
7,426
9,725
0,509
2,439
0,570
10,932
1,896
10,351
8,750
7,739
2,756
10,961
8,619
9,110
3,370
2,235
1,617
9,765
3,975
4,770
10,261
7,534
5,321
2,189
8,418
0,42
9,434
2,673
9,390
4,858
5,853
8,633
3,95
8,980
7,960
0,692
3,450
5,315
0,130
5,575
5,516
1,467
6,800
4,103
10,157
2,612
3,108
5,929
0,875
2,144
8,586
6,829
9,967
4,463
2,851
0,310
6,428
1,550
10,646
4,333
6,785
7,169
2,45
6,632
2,418
6,334
7,715
1,153
9,364
3,546
6,806
4,122
10,207
7,827
10,12
3,275
7,382
3,103
7,592
6,440
5,870
8,767
0,934
0,63
8,924
4,87
5,400
3,148
0,86
10,512
9,130
4,412
5,673
10,255
6,649
5,197
5,705
0,946
4,293
4,47
5,370
2,725
9,700
5,14
0,163
9,252
2,293
4,384
9,90
7,504
2,579
9,780
10,669
7,584
4,399
7,987
10,735
8,322
8,335
2,937
3,293
7,43
1,164
5,954
1,901
6,631
10,394
6,160
4,517
7,994
2,755
4,172
3,473
7,573
8,75
4,29
8,226
8,707
0,84
9,40
2,369
8,163
2,276
7,965
7,529
9,68
1,788
10,290
1,906
9,324
6,538
9,48
2,870
5,217
1,404
1,988
2,172
8,33
8,308
4,227
10,586
10,650
4,24
0,154
2,834
5,346
3,243
10,852
5,928
7,180
8,538
8,58
7,767
5,995
9,650
8,707
5,10
2,698
5,70
0,583
5,491
4,838
1,22
3,40
5,956
10,368
9,718
4,137
2,959
1,131
0,431
6,622
1,930
8,36
9,802
6,283
7,870
1,442
9,179
10,604
2,448
8,779
0,17
6,890
4,718
8,891
2,577
1,396
7,465
3,715
1,335
2,391
9,305
7,447
4,733
3,554
10,410
3,502
0,8
3,296
7,901
10,968
1,634
1,623
0,292
5,87
8,83
3,994
7,132
6,173
7,125
7,520
5,712
7,808
5,646
5,617
2,970
4,456
0,391
7,524
1,688
8,221
9,498
7,799
5,807
0,172
3,165
7,464
8,70
2,338
5,174
8,891
5,707
1,759
4,104
7,812
10,376
5,22
7,776
0,112
7,259
10,763
4,175
0,960
4,894
2,580
5,859
6,716
7,883
10,155
6,300
10,752
2,178
3,531
0,60
10,475
6,475
2,486
9,899
0,555
0,809
9,803
5,179
10,826
7,767
0,891
0,227
5,486
1,366
5,513
9,662
5,785
1,297
3,552
6,37
10,985
9,621
2,741
5,328
7,853
10,537
3,485
4,659
0,994
5,826
9,837
6,658
8,480
5,244
9,722
10,604
3,169
4,917
4,443
5,566
0,803
9,812
7,329
0,741
2,311
6,611
10,620
0,599
2,604
0,165
10,694
9,711
6,106
1,672
4,214
0,6
0,593
9,276
7,681
7,780
6,364
4,346
2,797
5,453
3,898
4,39
9,736
10,128
3,721
6,192
9,467
2,517
0,601
0,674
3,980
6,726
0,130
10,660
0,717
4,14
7,497
7,521
6,436
2,652
10,239
1,516
0,438
6,160
8,472
4,459
5,228
10,722
3,917
5,2
4,147
1,162
10,986
9,204
4,254
3,363
8,787
10,38
8,467
10,769
5,364
8,623
2,449
1,798
6,27
5,915
7,330
0,779
8,117
4,918
1,187
10,620
0,581
5,761
0,670
8,900
6,334
6,907
6,77
3,521
3,712
2,7
1,15
10,348
1,399
5,245
7,18
5,677
0,741
10,934
9,142
3,145
4,864
5,943
5,843
5,416
6,502
10,444
3,768
9,793
0,968
1,310
0,292
6,423
9,932
2,243
4,708
7,698
7,989
5,452
5,869
6,181
8,488
4,114
2,652
9,308
1,547
7,396
2,244
1,627
9,679
1,195
2,802
8,358
10,761
10,101
7,931
1,18
4,266
5,730
4,5
7,436
6,416
7,590
5,374
9,735
0,902
6,96
10,364
5,93
0,719
0,378
1,173
7,183
4,371
0,915
1,820
1,838
0,792
10,900
5,290
8,782
6,240
8,992
8,166
10,954
3,709
1,173
0,752
7,985
0,543
0,355
5,907
5,762
3,596
10,479
0,403
8,77
1,190
7,8
1,618
5,303
6,300
8,244
3,321
4,380
8,883
7,974
1,488
10,349
8,670
3,394
3,709
5,571
8,573
3,547
5,424
2,235
5,792
3,94
4,751
1,165
9,463
4,536
3,65
5,587
8,241
0,480
2,267
8,496
7,82
2,399
10,2
9,155
9,559
3,449
2,363
2,980
3,957
0,341
5,31
4,975
9,635
9,285
7,381
2,73
5,737
2,265
2,404
7,578
1,101
2,569
10,856
9,13
3,571
0,910
3,406
6,838
8,85
2,420
5,244
10,334
5,677
8,974
4,343
7,113
6,854
2,202
7,752
2,824
1,232
10,711
10,151
2,840
4,58
6,826
9,457
7,775
3,633
6,566
7,860
9,204
5,159
0,715
0,822
5,85
8,750
8,171
6,852
8,645
4,472
2,319
0,744
3,314
0,435
1,650
9,164
5,591
8,340
9,228
8,837
8,700
0,735
2,704
9,458
5,203
3,574
7,568
4,956
7,262
10,985
9,73
5,61
6,92
10,153
8,415
5,554
9,990
2,116
0,794
9,371
10,50
4,71
5,934
7,57
2,228
10,322
2,512
4,836
8,984
7,201
0,557
10,381
9,986
1,260
4,277
1,249
5,626
6,746
8,243
10,823
10,322
5,780
9,369
3,125
7,551
1,131
2,264
5,106
0,626
4,350
6,126
1,378
5,131
2,671
3,475
7,929
2,510
8,262
0,431
0,161
4,139
8,646
1,71
9,438
3,927
6,495
3,823
5,42
0,379
1,676
8,619
4,519
6,223
1,250
10,467
2,662
1,29
5,768
2,605
0,710
0,287
1,365
8,522
0,824
4,333
5,516
9,101
6,189
3,733
4,657
8,337
0,964
2,683
2,145
7,117
3,92
5,5
6,279
3,473
5,674
3,490
7,609
2,219
1,439
10,314
10,191
0,525
1,278
0,565
9,61
3,452
8,593
4,277
9,536
7,152
3,170
10,10
1,123
3,229
1,529
6,913
9,328
4,644
6,189
9,155
1,23
8,231
2,565
0,366
9,843
9,154
4,47
8,286
8,473
0,831
3,160
4,602
8,785
5,160
10,850
9,822
10,715
7,377
5,242
9,280
7,996
5,360
8,149
7,910
3,879
4,37
3,41
10,632
3,932
0,807
7,217
6,544
5,545
6,220
1,669
6,827
7,373
7,718
7,271
0,465
5,678
10,800
2,666
1,399
1,864
9,249
7,144
6,243
5,219
9,398
2,795
10,461
8,471
6,500
3,971
6,14
3,460
10,517
3,543
1,635
6,710
6,65
7,441
1,637
8,387
6,899
0,290
10,417
7,423
6,214
2,850
3,530
1,836
8,337
0,684
1,651
7,433
5,95
9,727
6,232
8,545
2,429
4,640
8,100
8,245
8,680
5,639
4,850
8,162
6,648
0,33
8,117
9,989
1,345
9,773
5,890
9,774
10,277
1,808
5,915
10,338
6,240
1,885
7,691
7,336
9,380
1,313
7,56
2,878
5,224
3,389
10,812
4,655
10,946
5,692
3,179
2,715
5,979
3,818
8,400
10,70
5,969
5,140
3,770
10,624
0,310
9,692
3,744
2,478
7,73
7,577
1,263
3,988
7,892
0,398
9,479
9,823
4,997
1,522
9,338
9,159
0,808
2,971
6,848
4,299
10,868
2,953
4,845
7,524
6,285
2,129
1,862
9,754
8,706
4,72
9,91
2,100
4,713
1,974
5,768
1,237
6,374
4,656
7,285
4,986
6,403
6,873
1,540
9,983
3,35
1,123
1,841
4,686
1,771
10,606
1,935
2,640
5,5
1,854
4,958
10,585
4,85
10,187
1,593
3,100
8,754
4,845
3,741
1,424
6,943
0,259
0,14
10,490
3,776
3,492
7,25
2,169
3,602
9,525
5,481
8,631
9,952
3,976
5,817
10,434
4,274
1,888
7,977
2,843
1,511
5,117
7,147
9,372
10,75
3,101
4,908
5,586
2,238
5,42
1,466
7,60
3,828
1,977
9,850
4,801
2,565
1,497
3,76
5,843
0,595
4,433
1,869
10,630
3,414
0,986
2,407
5,153
5,747
1,636
1,98
5,213
9,543
4,577
9,474
6,125
10,757
6,859
9,531
8,739
9,210
7,17
9,915
5,47
0,100
3,604
5,212
5,246
6,516
4,545
4,595
3,163
8,881
5,974
7,172
0,307
0,155
1,354
1,602
3,14
4,533
1,560
10,386
2,370
9,392
7,970
8,917
5,961
4,929
2,300
3,910
10,189
9,495
9,513
3,428
10,284
10,71
10,292
4,985
2,618
3,559
10,892
6,35
7,388
0,100
1,82
5,757
9,703
4,793
3,510
7,396
6,308
2,119
6,979
9,654
1,604
2,762
3,768
5,540
6,979
2,240
3,310
7,673
8,9
10,80
9,835
0,927
7,269
2,472
8,182
8,288
8,588
9,877
1,878
2,754
9,308
4,896
3,827
1,623
3,900
8,46
2,835
1,238
9,773
2,590
0,453
2,160
1,627
10,876
0,999
4,45
3,650
4,46
4,709
6,30
5,176
10,541
6,737
10,135
9,684
10,964
8,333
0,560
0,596
9,87
1,697
5,171
5,407
9,643
9,136
6,27
8,436
6,170
7,8
7,603
3,18
4,864
0,873
9,402
5,278
5,398
9,772
10,739
8,110
9,296
9,83
10,721
3,135
10,561
3,587
0,76
3,890
2,545
9,706
2,836
9,182
5,972
4,723
10,19
6,190
4,257
4,182
3,375
6,642
10,414
2,430
3,688
3,543
7,845
10,123
7,426
10,463
7,659
3,720
4,679
3,952
4,918
9,924
5,238
0,286
8,678
5,343
0,574
1,992
8,762
9,710
6,609
10,478
8,563
10,212
1,274
10,27
3,123
10,181
8,750
10,81
6,580
5,812
10,146
9,488
3,11
2,807
8,559
7,869
1,609
0,929
1,623
3,920
1,335
1,575
0,611
8,420
10,932
5,849
8,569
4,73
5,298
5,783
10,324
6,278
8,580
9,896
0,322
9,680
1,830
7,118
0,636
3,324
1,289
5,246
10,126
3,219
5,726
2,91
9,588
1,12
10,216
4,330
1,148
6,496
4,106
5,978
0,756
3,116
7,414
10,196
8,723
10,362
8,800
2,330
5,825
5,108
2,220
1,237
8,345
7,489
8,166
8,627
1,34
2,513
6,121
7,255
0,1000
6,960
0,310
5,405
4,158
1,221
4,393
9,756
9,574
4,220
0,602
6,516
2,212
6,313
4,41
3,226
8,500
5,792
9,180
8,242
9,621
9,755
10,105
0,523
10,905
3,990
5,394
6,151
2,690
9,603
2,859
4,861
7,423
3,553
10,198
8,281
3,547
4,278
3,836
6,140
5,512
3,130
4,970
3,464
2,552
1,386
2,228
4,489
10,512
10,417
0,63
1,445
0,533
6,856
0,449
9,190
9,992
6,812
2,339
0,170
9,167
7,895
1,121
2,3
3,190
9,139
5,396
1,72
1,457
10,720
0,304
3,596
9,190
6,726
6,973
8,196
7,869
5,81
7,916
9,556
4,144
9,556
7,283
0,208
4,487
1,738
5,935
5,174
4,731
5,797
2,261
6,367
9,723
4,30
3,537
5,495
7,623
5,400
4,673
10,412
10,883
4,156
4,498
2,902
8,917
7,289
4,62
6,19
6,242
0,495
5,653
9,218
1,232
3,95
8,202
7,492
10,585
4,778
2,259
0,930
4,62
3,700
7,581
8,300
7,596
8,669
10,590
2,109
6,762
0,791
1,689
10,965
8,215
8,974
5,99
10,338
6,648
8,232
6,623
1,398
5,98
5,716
4,272
8,910
2,1000
10,634
6,84
9,360
8,915
2,224
3,235
1,414
2,533
10,954
9,327
10,216
8,237
9,416
5,236
1,87
4,619
10,467
10,177
4,343
0,676
7,830
3,651
8,807
10,502
10,291
4,500
8,896
7,922
10,28
10,449
10,458
1,473
8,762
8,524
0,857
9,47
6,353
10,0
3,882
1,888
4,176
2,607
0,286
8,507
5,529
1,150
10,562
8,78
1,133
6,307
4,118
6,271
1,525
10,501
4,841
2,348
7,92
0,378
2,267
2,6
3,951
3,775
10,471
5,789
8,609
1,236
6,26
10,489
2,832
0,535
0,814
2,953
10,633
8,144
6,182
5,7
5,741
7,105
9,447
4,841
9,897
5,299
8,881
5,603
9,893
0,940
8,741
0,977
8,916
0,634
8,727
4,366
5,856
8,780
2,213
6,314
1,607
0,739
4,858
10,603
9,61
0,833
10,333
1,209
7,306
5,527
0,768
7,398
7,523
9,297
10,505
7,326
7,679
8,868
9,14
0,702
3,831
5,632
2,241
8,394
9,122
5,278
5,955
8,577
4,573
2,544
3,271
4,207
1,358
3,656
8,109
1,219
4,75
8,282
10,386
2,906
2,583
5,954
6,608
9,34
5,202
6,204
10,878
8,514
10,654
7,588
9,830
5,649
5,315
4,585
2,888
6,26
2,618
10,394
4,656
10,58
3,774
2,583
9,383
9,885
10,835
3,519
5,795
2,118
1,949
9,56
7,553
0,365
6,606
3,170
7,437
3,556
5,192
6,875
3,329
6,449
8,448
5,855
4,945
0,166
10,962
10,818
3,163
3,13
5,481
1,768
10,324
6,681
5,997
8,604
1,770
6,193
8,691
5,412
9,337
1,742
8,733
3,596
5,736
9,596
8,746
2,751
3,352
6,736
7,929
8,458
5,159
8,186
3,224
4,778
2,254
7,5
7,83
9,386
6,321
8,414
5,168
1,162
9,856
8,807
8,95
4,151
3,648
0,716
7,661
1,387
0,552
8,151
8,25
7,13
3,142
0,753
3,570
7,818
0,228
9,876
9,809
8,763
6,540
10,229
5,825
7,123
7,116
5,698
9,101
4,104
2,473
1,456
10,684
1,756
7,861
9,412
7,107
10,433
3,642
6,710
2,877
6,664
7,523
6,560
9,659
7,671
0,816
3,686
4,947
3,336
5,460
9,60
6,946
3,409
0,755
8,981
4,620
6,754
5,784
1,162
4,499
6,326
2,69
8,973
6,137
5,899
8,437
7,940
9,437
0,322
2,944
7,988
1,802
2,418
4,869
0,79
4,461
1,293
8,814
10,85
2,331
1,499
3,161
6,428
7,996
2,924
4,410
2,250
6,952
5,260
8,99
7,542
5,117
6,520
0,541
5,65
3,448
9,164
2,655
2,415
7,209
7,459
10,910
0,367
5,332
10,26
2,720
4,782
0,890
1,638
5,170
3,643
2,183
4,782
7,882
3,327
6,806
9,945
5,196
3,172
5,53
4,837
3,108
9,39
3,838
6,518
1,869
10,187
2,917
5,805
2,959
10,477
2,223
6,344
5,792
4,451
6,883
6,700
3,600
10,483
8,871
5,153
4,83
7,871
10,489
9,813
4,214
8,608
1,330
8,945
8,282
0,579
2,414
5,44
7,530
8,799
2,22
4,236
7,857
6,51
9,487
0,814
2,250
4,8
2,415
7,989
1,140
7,884
4,761
9,285
10,618
5,508
8,99
2,562
5,634
4,881
7,92
7,962
5,995
5,81
6,504
6,69
9,204
6,249
5,53
2,10
9,26
7,745
4,558
3,150
0,583
1,107
3,428
5,381
9,731
9,490
9,728
6,349
3,693
6,487
8,649
5,589
5,718
0,299
5,554
10,506
9,714
0,197
6,756
8,502
6,989
2,228
7,797
2,517
9,295
0,887
10,836
2,380
3,61
3,187
9,792
6,626
8,401
9,254
7,7
6,162
10,443
1,731
4,722
4,476
3,934
3,814
8,987
1,227
3,431
4,886
10,4
8,61
2,421
6,288
3,414
5,468
5,332
10,900
2,979
8,729
2,787
10,954
10,800
3,664
3,9
4,481
1,776
6,556
2,421
8,482
6,832
6,27
7,836
3,484
8,590
5,365
3,696
5,720
10,428
10,720
6,232
0,393
2,352
3,380
0,506
7,620
3,817
7,73
5,207
2,17
3,57
4,905
8,138
5,21
10,702
7,245
4,162
7,429
4,607
4,167
3,329
7,905
1,810
9,963
5,349
3,120
7,485
6,743
7,921
2,371
6,137
9,546
1,220
10,956
0,82
0,369
3,829
2,440
1,45
2,981
4,833
5,514
10,242
6,336
7,122
4,511
7,438
8,252
1,14
5,465
3,550
8,652
2,140
6,152
5,819
1,835
10,908
4,426
10,49
0,917
4,811
2,145
8,670
8,538
6,351
5,496
5,28
6,967
9,700
6,629
0,938
8,685
2,832
5,183
4,3
7,586
8,478
6,819
10,530
0,2
1,202
8,215
4,840
9,217
0,485
2,584
2,559
5,94
0,291
0,572
1,619
6,965
3,769
5,419
0,559
5,124
6,886
6,319
8,443
3,797
1,769
0,632
5,86
9,184
10,585
2,871
9,383
2,409
5,836
0,630
1,914
6,921
7,761
2,545
5,73
3,664
1,955
7,147
4,90
7,197
6,324
0,710
10,123
6,254
4,61
0,870
4,704
1,679
6,505
3,635
1,225
7,148
5,228
5,618
1,728
3,424
6,738
4,351
5,585
8,418
2,202
2,642
3,15
0,136
2,349
10,930
3,692
5,869
6,431
9,654
5,828
1,122
6,544
4,320
4,893
8,892
9,711
5,678
1,912
3,104
2,648
10,393
6,266
7,853
7,723
5,178
8,319
4,106
10,369
2,291
1,7
4,122
0,680
9,856
2,290
1,169
5,538
6,440
8,709
8,988
9,394
3,555
0,526
7,47
3,572
0,393
8,670
5,737
6,936
4,816
6,111
2,452
3,609
6,443
6,992
1,873
10,778
4,529
0,486
1,701
1,407
4,117
2,26
1,11
6,419
9,294
2,78
0,27
1,592
6,987
4,39
3,254
5,912
7,193
3,622
2,494
7,601
3,401
9,900
10,502
6,27
8,217
4,719
9,627
3,958
1,49
4,799
4,962
0,446
1,304
3,945
7,345
2,593
6,178
6,403
1,346
9,341
8,786
7,986
9,632
2,539
4,776
7,241
9,477
0,504
1,738
5,48
7,81
1,641
9,949
1,301
6,391
2,778
10,528
0,932
6,405
0,557
5,746
3,812
6,79
6,410
0,123
6,818
6,851
9,155
10,467
0,270
8,341
6,119
3,188
3,314
3,281
6,869
7,498
10,689
9,905
6,617
4,577
5,858
4,236
6,949
5,867
6,127
0,123
0,858
1,486
9,700
8,399
2,501
0,980
2,852
1,336
2,917
9,177
2,342
6,4
5,923
3,503
0,934
5,760
7,472
1,368
10,853
7,56
2,579
0,795
3,567
10,895
2,267
2,966
2,109
2,549
2,564
7,518
2,537
5,465
4,18
6,735
0,356
6,424
4,419
8,321
2,482
7,296
9,868
10,838
8,995
0,842
8,887
3,440
2,837
3,77
10,849
1,502
9,292
3,684
9,465
9,348
10,855
7,893
4,376
8,919
2,938
2,299
1,915
1,891
0,250
10,681
0,276
4,792
4,420
8,173
7,558
4,774
10,593
2,719
3,230
3,53
10,357
5,949
3,708
6,606
1,829
6,483
0,79
9,740
9,624
3,394
9,830
1,334
3,276
8,206
6,127
2,629
0,606
5,5
7,733
0,188
10,638
10,21
0,391
2,522
2,797
1,586
5,347
8,541
9,909
1,602
1,434
7,620
2,347
5,334
4,153
3,579
4,771
1,856
5,819
9,23
1,828
3,451
8,270
8,618
4,140
9,193
3,776
1,757
10,76
3,644
1,284
10,429
0,710
9,524
0,847
8,439
3,620
10,77
0,943
0,711
6,214
6,757
3,110
3,715
4,239
2,838
1,288
4,347
9,617
3,128
6,658
7,575
1,804
9,386
9,573
7,470
5,436
3,839
3,650
1,86
7,984
9,575
2,451
5,22
3,525
10,417
9,846
7,922
2,750
6,759
7,847
0,884
6,788
5,782
6,876
7,48
6,344
6,679
10,246
6,366
10,102
5,171
10,695
9,243
2,991
8,642
3,834
7,287
0,834
4,738
3,94
1,922
6,589
1,342
5,549
1,929
8,627
6,33
10,654
3,578
5,313
3,271
7,353
4,412
8,375
4,853
3,913
3,634
10,424
6,301
2,303
7,745
9,317
5,659
9,862
5,553
1,231
6,684
6,921
2,477
1,237
5,212
8,92
2,265
5,838
5,46
6,415
6,270
0,144
6,393
8,926
2,950
9,79
2,96
2,10
0,929
7,77
5,93
8,14
9,61
4,421
0,111
2,782
2,84
6,188
2,22
6,483
6,45
10,221
7,808
1,236
10,296
6,876
2,944
6,928
10,276
2,110
5,731
1,422
2,758
9,299
4,821
9,731
4,25
3,311
0,961
9,158
4,176
3,159
5,758
0,163
1,657
5,99
0,528
7,765
9,75
4,778
7,311
10,448
2,715
7,760
10,505
1,29
4,629
9,293
10,970
2,339
6,1
1,825
10,866
8,401
6,272
1,699
7,741
8,751
0,490
2,970
4,990
4,850
3,387
6,433
7,207
5,70
4,401
4,527
4,147
4,286
7,290
0,163
10,645
10,128
10,162
1,893
5,564
3,887
4,818
8,983
6,454
10,565
1,610
10,522
9,94
5,900
10,616
1,529
3,631
5,266
7,681
8,293
1,502
0,416
5,362
9,276
8,124
2,880
3,427
0,925
9,238
9,72
7,634
10,807
9,983
3,990
6,670
1,483
2,475
10,58
9,328
6,640
3,249
9,590
5,179
10,784
1,368
2,176
5,79
7,495
1,872
3,740
6,691
9,720
4,694
8,80
5,101
1,743
0,343
0,72
0,9
2,537
8,748
7,183
7,187
3,890
2,176
1,278
2,416
8,128
8,236
8,459
5,419
6,996
8,390
0,617
1,947
7,405
3,790
3,886
7,502
0,658
7,418
6,477
0,395
9,207
9,74
10,107
9,82
10,354
4,259
9,599
6,350
1,981
7,642
7,406
9,630
5,72
7,275
1,559
7,675
0,239
0,109
3,521
6,343
6,184
10,15
0,928
6,328
9,410
3,861
8,251
2,111
8,343
8,117
7,32
3,271
5,228
9,708
2,652
4,951
2,442
5,493
8,704
7,816
0,212
10,113
3,462
0,707
9,33
0,44
9,347
9,148
10,456
6,525
9,206
9,494
10,976
3,591
4,381
4,563
7,691
6,455
4,732
7,128
2,244
8,947
9,479
10,22
4,815
10,565
9,372
7,583
4,732
0,823
7,919
2,696
2,715
0,658
7,282
4,274
4,10
3,629
8,946
2,865
9,130
0,104
1,93
5,595
1,331
6,974
9,441
8,769
0,838
9,345
5,519
8,873
8,598
4,58
7,522
6,447
0,10
8,333
6,848
5,959
8,84
4,390
0,274
0,419
8,902
8,843
1,694
9,951
10,558
3,898
3,641
4,290
10,291
8,542
2,938
9,750
8,702
10,994
5,51
5,842
1,674
10,722
8,18
9,509
0,112
2,890
6,473
4,639
3,594
7,612
8,848
4,427
10,985
8,873
3,807
4,921
9,343
4,1
6,720
5,7
8,463
10,283
3,215
8,308
2,556
5,321
2,2
1,885
6,378
8,632
10,848
6,926
8,241
10,893
5,290
1,101
3,158
8,141
1,996
4,864
5,160
9,888
8,383
2,206
0,621
4,761
2,31
5,616
5,437
8,314
1,359
10,483
0,595
4,306
7,909
6,913
10,815
1,187
6,605
1,378
9,737
2,17
4,245
8,449
2,486
3,154
5,452
1,276
7,832
9,689
1,409
7,143
10,605
6,842
2,594
6,308
5,215
10,496
6,302
5,206
5,986
3,46
6,464
1,556
4,270
7,207
5,721
2,87
2,65
7,200
0,744
8,582
6,781
2,635
7,51
3,390
1,975
5,603
10,809
4,390
2,823
8,981
4,78
0,426
8,17
10,575
8,750
1,335
9,716
10,540
7,644
5,283
6,768
10,524
4,60
10,165
9,941
8,407
5,272
9,58
3,675
10,855
4,717
4,702
2,47
4,158
6,712
9,530
1,848
5,195
0,386
4,183
0,150
10,274
4,78
1,955
8,160
2,333
9,277
5,942
3,129
2,478
2,144
7,383
10,968
5,210
3,189
3,335
1,72
9,597
8,586
0,511
0,217
1,657
7,469
9,923
1,494
9,465
4,942
0,794
2,30
10,679
7,452
1,663
1,894
1,394
4,735
9,775
0,841
0,64
3,269
3,322
2,604
0,289
5,817
3,165
9,419
2,139
1,908
4,562
3,402
0,546
4,685
4,494
10,576
1,663
2,391
3,476
5,480
7,511
0,548
10,491
2,487
1,989
2,224
8,86
5,779
9,911
3,811
0,232
9,430
1,832
5,976
7,788
10,554
6,713
10,528
9,272
7,104
9,743
10,340
2,574
0,241
8,956
8,581
3,341
1,829
3,456
10,61
3,454
9,282
10,769
4,449
8,49
9,569
2,97
5,732
8,290
1,988
6,455
8,626
5,816
0,116
10,812
6,338
5,117
7,305
10,428
2,104
7,220
9,142
2,197
3,962
6,941
6,936
5,268
1,505
4,258
1,658
8,695
8,696
8,314
1,651
1,443
10,434
6,491
5,604
1,869
6,800
8,158
3,326
3,451
8,520
9,962
5,795
9,51
4,817
8,650
5,146
4,67
8,787
0,433
6,410
4,116
1,800
5,494
2,715
8,566
3,433
8,233
4,918
2,66
2,788
4,922
3,418
5,668
8,236
10,944
6,56
1,721
3,235
0,517
4,184
8,179
9,583
8,855
0,315
1,891
7,720
8,501
1,334
4,482
3,154
4,889
0,529
2,603
10,908
2,630
6,151
5,737
3,799
2,116
9,105
7,343
0,213
3,72
4,108
8,161
7,816
4,158
4,673
10,866
1,19
5,578
0,383
8,242
6,364
0,859
8,792
5,20
7,476
7,691
7,564
7,527
4,359
0,78
1,602
8,842
3,991
1,797
8,363
10,761
6,644
1,770
6,977
9,531
3,674
3,936
3,371
0,152
3,847
8,557
4,758
5,939
0,796
5,466
3,668
4,157
1,533
7,884
5,274
3,823
3,26
9,467
3,915
10,64
4,323
1,54
4,112
10,216
10,94
